video_id,channel_name,title,subscribers,published_date,views,likes,comments,duration,tags,thumbnail
-dJTNabqW4s,Exam Winner SSLC,SSLC Physics Christmas Exam Answer Key | പഠിപ്പിച്ചത് വല്ലതും വന്നോ?,,2025-12-19T08:04:27Z,43217,810,109,PT23M42S,"['SSLC', 'SSLC Onam Exam', 'SSLC Exam Winner', 'Exam Winner SSLC', 'SSLC Physics', 'SSLC Chemistry', 'SSLC Maths', 'SSLC Mathematics', 'SSLC Biology', 'SSLC Social Science', 'SSLC History', 'SSLC Geography', 'SSLC Hindi', 'SSLC Malayalam', 'SSLC English', 'SSLC Live Classes', 'SSLC Exam', 'SSLC Exam 2025', 'SSLC Exam 2026', 'SSLC Question Paper', 'SSLC Model Question Paper', 'SSLC Malayalam Medium', 'SSLC English Medium', 'SSLC Kerala Syllabus', 'SSLC Online Classes', 'SSLC Answer Key', 'SSLC Full Revision', 'sslc exam']",https://i.ytimg.com/vi/-dJTNabqW4s/hqdefault.jpg
bD5tsy6Lhaw,Exam Winner SSLC,SSLC Physics Christmas Exam | Final Booster | Exam Winner,,2025-12-19T01:43:17Z,8226,619,18,PT1H28M52S,"['SSLC', 'SSLC Exam Winner', 'Exam Winner SSLC', 'SSLC Physics', 'SSLC Chemistry', 'SSLC Maths', 'SSLC Mathematics', 'SSLC Biology', 'SSLC Social Science', 'SSLC Hindi', 'SSLC Malayalam', 'SSLC English', 'SSLC Live Classes', 'SSLC Exam', 'SSLC Exam 2026', 'SSLC Question Paper', 'SSLC Model Question Paper', 'SSLC Malayalam Medium', 'SSLC English Medium', 'SSLC Kerala Syllabus', 'SSLC Answer Key', 'sslc exam', 'SSLC Christmas Exam 2025', 'SSLC Revision', 'SSLC Christmas Exam Live', 'Kerala Syllabus SSLC']",https://i.ytimg.com/vi/bD5tsy6Lhaw/hqdefault.jpg
8BoQUsIObBM,Exam Winner SSLC,SSLC Biology Christmas Exam | Answer Key Analysis| Exam Winner,,2025-12-19T01:01:18Z,19142,380,43,PT52M28S,"['SSLC', 'SSLC Exam Winner', 'Exam Winner SSLC', 'SSLC Physics', 'SSLC Chemistry', 'SSLC Maths', 'SSLC Mathematics', 'SSLC Biology', 'SSLC Social Science', 'SSLC Hindi', 'SSLC Malayalam', 'SSLC English', 'SSLC Live Classes', 'SSLC Exam', 'SSLC Exam 2026', 'SSLC Question Paper', 'SSLC Model Question Paper', 'SSLC Malayalam Medium', 'SSLC English Medium', 'SSLC Kerala Syllabus', 'SSLC Answer Key', 'sslc exam', 'SSLC Christmas Exam 2025', 'SSLC Revision', 'SSLC Christmas Exam Live', 'Kerala Syllabus SSLC']",https://i.ytimg.com/vi/8BoQUsIObBM/hqdefault.jpg
oyX1ZgvAAL4,Exam Winner SSLC,SSLC Physics Christmas Exam | Mega Marathon | A+ ഉറപ്പ് | Exam Winner,,2025-12-18T17:52:51Z,28894,2078,24,PT4H10M27S,"['SSLC', 'SSLC Exam Winner', 'Exam Winner SSLC', 'SSLC Physics', 'SSLC Chemistry', 'SSLC Maths', 'SSLC Mathematics', 'SSLC Biology', 'SSLC Social Science', 'SSLC Hindi', 'SSLC Malayalam', 'SSLC English', 'SSLC Live Classes', 'SSLC Exam', 'SSLC Exam 2026', 'SSLC Question Paper', 'SSLC Model Question Paper', 'SSLC Malayalam Medium', 'SSLC English Medium', 'SSLC Kerala Syllabus', 'SSLC Answer Key', 'sslc exam', 'SSLC Christmas Exam 2025', 'SSLC Revision', 'SSLC Christmas Exam Live', 'Kerala Syllabus SSLC']",https://i.ytimg.com/vi/oyX1ZgvAAL4/hqdefault.jpg
5lFIcqadjqc,Exam Winner SSLC,Biology Exam നമ്മൾ തൂക്കി...🔥🔥🔥,,2025-12-18T15:16:15Z,23034,514,16,PT30S,"['SSLC', 'SSLC Onam Exam', 'SSLC Exam Winner', 'Exam Winner SSLC', 'SSLC Physics', 'SSLC Chemistry', 'SSLC Maths', 'SSLC Mathematics', 'SSLC Biology', 'SSLC Social Science', 'SSLC History', 'SSLC Geography', 'SSLC Hindi', 'SSLC Malayalam', 'SSLC English', 'SSLC Live Classes', 'SSLC Exam', 'SSLC Exam 2025', 'SSLC Exam 2026', 'SSLC Question Paper', 'SSLC Model Question Paper', 'SSLC Malayalam Medium', 'SSLC English Medium', 'SSLC Kerala Syllabus', 'SSLC Online Classes', 'SSLC Answer Key', 'SSLC Full Revision', 'sslc exam']",https://i.ytimg.com/vi/5lFIcqadjqc/hqdefault.jpg
ca__IT_JyyY,Exam Winner SSLC,SSLC Biology Christmas Exam Answer Key | പഠിപ്പിച്ചത് വല്ലതും വന്നോ?,,2025-12-18T13:51:19Z,4409,79,11,PT11M9S,"['SSLC', 'SSLC Onam Exam', 'SSLC Exam Winner', 'Exam Winner SSLC', 'SSLC Physics', 'SSLC Chemistry', 'SSLC Maths', 'SSLC Mathematics', 'SSLC Biology', 'SSLC Social Science', 'SSLC History', 'SSLC Geography', 'SSLC Hindi', 'SSLC Malayalam', 'SSLC English', 'SSLC Live Classes', 'SSLC Exam', 'SSLC Exam 2025', 'SSLC Exam 2026', 'SSLC Question Paper', 'SSLC Model Question Paper', 'SSLC Malayalam Medium', 'SSLC English Medium', 'SSLC Kerala Syllabus', 'SSLC Online Classes', 'SSLC Answer Key', 'SSLC Full Revision', 'sslc exam']",https://i.ytimg.com/vi/ca__IT_JyyY/hqdefault.jpg
dsEdr_emkdk,Exam Winner SSLC,SSLC Physics | Magnetic Effects of Electric current | Full Mark in 15 Min. | Exam Winner SSLC,,2025-12-18T12:39:46Z,24502,1185,97,PT16M37S,"['SSLC', 'SSLC Onam Exam', 'SSLC Exam Winner', 'Exam Winner SSLC', 'SSLC Physics', 'SSLC Chemistry', 'SSLC Maths', 'SSLC Mathematics', 'SSLC Biology', 'SSLC Social Science', 'SSLC History', 'SSLC Geography', 'SSLC Hindi', 'SSLC Malayalam', 'SSLC English', 'SSLC Live Classes', 'SSLC Exam', 'SSLC Exam 2025', 'SSLC Exam 2026', 'SSLC Question Paper', 'SSLC Model Question Paper', 'SSLC Malayalam Medium', 'SSLC English Medium', 'SSLC Kerala Syllabus', 'SSLC Online Classes', 'SSLC Answer Key', 'SSLC Full Revision', 'sslc exam']",https://i.ytimg.com/vi/dsEdr_emkdk/hqdefault.jpg
6KaUaQ79Z74,Exam Winner SSLC,SSLC Physics Christmas Exam | Chapter 3 | The World of Colors and Vision | 10 Mark in 10 Minutes,,2025-12-18T11:50:00Z,11064,573,45,PT28M22S,"['SSLC', 'SSLC Exam Winner', 'Exam Winner SSLC', 'SSLC Physics', 'SSLC Chemistry', 'SSLC Maths', 'SSLC Mathematics', 'SSLC Biology', 'SSLC Social Science', 'SSLC Hindi', 'SSLC Malayalam', 'SSLC English', 'SSLC Live Classes', 'SSLC Exam', 'SSLC Exam 2026', 'SSLC Question Paper', 'SSLC Model Question Paper', 'SSLC Malayalam Medium', 'SSLC English Medium', 'SSLC Kerala Syllabus', 'SSLC Answer Key', 'sslc exam', 'SSLC Christmas Exam 2025', 'SSLC Revision', 'SSLC Christmas Exam Live', 'Kerala Syllabus SSLC']",https://i.ytimg.com/vi/6KaUaQ79Z74/hqdefault.jpg
BvaZtDd_bN8,Exam Winner SSLC,SSLC Physics Christmas Exam | Electrical Energy : Consumption and Conservation | 10 Mark in 20 Min,,2025-12-18T11:30:21Z,13114,663,63,PT19M43S,"['SSLC', 'SSLC Exam Winner', 'Exam Winner SSLC', 'SSLC Physics', 'SSLC Chemistry', 'SSLC Maths', 'SSLC Mathematics', 'SSLC Biology', 'SSLC Social Science', 'SSLC Hindi', 'SSLC Malayalam', 'SSLC English', 'SSLC Live Classes', 'SSLC Exam', 'SSLC Exam 2026', 'SSLC Question Paper', 'SSLC Model Question Paper', 'SSLC Malayalam Medium', 'SSLC English Medium', 'SSLC Kerala Syllabus', 'SSLC Answer Key', 'sslc exam', 'SSLC Christmas Exam 2025', 'SSLC Revision', 'SSLC Christmas Exam Live', 'Kerala Syllabus SSLC']",https://i.ytimg.com/vi/BvaZtDd_bN8/hqdefault.jpg
FIPTJ_D7DF4,Exam Winner SSLC,SSLC Physics Christmas Exam | 35+ Mark in One Video | Exam Winner,,2025-12-18T11:00:24Z,21979,1152,119,PT30M59S,"['SSLC', 'SSLC Exam Winner', 'Exam Winner SSLC', 'SSLC Physics', 'SSLC Chemistry', 'SSLC Maths', 'SSLC Mathematics', 'SSLC Biology', 'SSLC Social Science', 'SSLC Hindi', 'SSLC Malayalam', 'SSLC English', 'SSLC Live Classes', 'SSLC Exam', 'SSLC Exam 2026', 'SSLC Question Paper', 'SSLC Model Question Paper', 'SSLC Malayalam Medium', 'SSLC English Medium', 'SSLC Kerala Syllabus', 'SSLC Answer Key', 'sslc exam', 'SSLC Christmas Exam 2025', 'SSLC Revision', 'SSLC Christmas Exam Live', 'Kerala Syllabus SSLC']",https://i.ytimg.com/vi/FIPTJ_D7DF4/hqdefault.jpg
9X8g1IGYmvI,Exam Winner SSLC,SSLC Biology Christmas Exam | Final Booster | Exam Winner,,2025-12-18T02:18:29Z,7151,487,11,PT1H22M11S,"['SSLC', 'SSLC Exam Winner', 'Exam Winner SSLC', 'SSLC Physics', 'SSLC Chemistry', 'SSLC Maths', 'SSLC Mathematics', 'SSLC Biology', 'SSLC Social Science', 'SSLC Hindi', 'SSLC Malayalam', 'SSLC English', 'SSLC Live Classes', 'SSLC Exam', 'SSLC Exam 2026', 'SSLC Question Paper', 'SSLC Model Question Paper', 'SSLC Malayalam Medium', 'SSLC English Medium', 'SSLC Kerala Syllabus', 'SSLC Answer Key', 'sslc exam', 'SSLC Christmas Exam 2025', 'SSLC Revision', 'SSLC Christmas Exam Live', 'Kerala Syllabus SSLC']",https://i.ytimg.com/vi/9X8g1IGYmvI/hqdefault.jpg
1xDLYUaA_Yo,Exam Winner SSLC,SSLC Hindi Christmas Exam | Final Booster | Exam Winner,,2025-12-18T00:56:30Z,8197,480,15,PT1H23S,"['SSLC', 'SSLC Exam Winner', 'Exam Winner SSLC', 'SSLC Physics', 'SSLC Chemistry', 'SSLC Maths', 'SSLC Mathematics', 'SSLC Biology', 'SSLC Social Science', 'SSLC Hindi', 'SSLC Malayalam', 'SSLC English', 'SSLC Live Classes', 'SSLC Exam', 'SSLC Exam 2026', 'SSLC Question Paper', 'SSLC Model Question Paper', 'SSLC Malayalam Medium', 'SSLC English Medium', 'SSLC Kerala Syllabus', 'SSLC Answer Key', 'sslc exam', 'SSLC Christmas Exam 2025', 'SSLC Revision', 'SSLC Christmas Exam Live', 'Kerala Syllabus SSLC']",https://i.ytimg.com/vi/1xDLYUaA_Yo/hqdefault.jpg
aINi5KMKl6U,Exam Winner SSLC,SSLC Biology Christmas Exam | Mega Marathon | A+ ഉറപ്പ് | Exam Winner,,2025-12-17T17:18:12Z,22252,1253,25,PT3H7M49S,"['SSLC', 'SSLC Exam Winner', 'Exam Winner SSLC', 'SSLC Physics', 'SSLC Chemistry', 'SSLC Maths', 'SSLC Mathematics', 'SSLC Biology', 'SSLC Social Science', 'SSLC Hindi', 'SSLC Malayalam', 'SSLC English', 'SSLC Live Classes', 'SSLC Exam', 'SSLC Exam 2026', 'SSLC Question Paper', 'SSLC Model Question Paper', 'SSLC Malayalam Medium', 'SSLC English Medium', 'SSLC Kerala Syllabus', 'SSLC Answer Key', 'sslc exam', 'SSLC Christmas Exam 2025', 'SSLC Revision', 'SSLC Christmas Exam Live', 'Kerala Syllabus SSLC']",https://i.ytimg.com/vi/aINi5KMKl6U/hqdefault.jpg
ldOCFCv3IPc,Exam Winner SSLC,Exam എളുപ്പമല്ലേ.?,,2025-12-17T15:07:34Z,6787,170,3,PT1M8S,"['SSLC', 'SSLC Onam Exam', 'SSLC Exam Winner', 'Exam Winner SSLC', 'SSLC Physics', 'SSLC Chemistry', 'SSLC Maths', 'SSLC Mathematics', 'SSLC Biology', 'SSLC Social Science', 'SSLC History', 'SSLC Geography', 'SSLC Hindi', 'SSLC Malayalam', 'SSLC English', 'SSLC Live Classes', 'SSLC Exam', 'SSLC Exam 2025', 'SSLC Exam 2026', 'SSLC Question Paper', 'SSLC Model Question Paper', 'SSLC Malayalam Medium', 'SSLC English Medium', 'SSLC Kerala Syllabus', 'SSLC Online Classes', 'SSLC Answer Key', 'SSLC Full Revision', 'sslc exam']",https://i.ytimg.com/vi/ldOCFCv3IPc/hqdefault.jpg
wwU9RUWQCjk,Exam Winner SSLC,SSLC Hindi Christmas Exam | Diary Format - 4 Mark Sure Question | Exam Winner,,2025-12-17T15:01:57Z,6699,216,17,PT2M38S,"['SSLC', 'SSLC Onam Exam', 'SSLC Exam Winner', 'Exam Winner SSLC', 'SSLC Physics', 'SSLC Chemistry', 'SSLC Maths', 'SSLC Mathematics', 'SSLC Biology', 'SSLC Social Science', 'SSLC History', 'SSLC Geography', 'SSLC Hindi', 'SSLC Malayalam', 'SSLC English', 'SSLC Live Classes', 'SSLC Exam', 'SSLC Exam 2025', 'SSLC Exam 2026', 'SSLC Question Paper', 'SSLC Model Question Paper', 'SSLC Malayalam Medium', 'SSLC English Medium', 'SSLC Kerala Syllabus', 'SSLC Online Classes', 'SSLC Answer Key', 'SSLC Full Revision', 'sslc exam']",https://i.ytimg.com/vi/wwU9RUWQCjk/hqdefault.jpg
UeJsjrnXddc,Exam Winner SSLC,SSLC Hindi Christmas Exam | Poster/पोस्टर - 4 Mark Sure Questions | Exam Winner SSLC,,2025-12-17T14:59:00Z,3199,104,5,PT1M29S,"['SSLC', 'SSLC Onam Exam', 'SSLC Exam Winner', 'Exam Winner SSLC', 'SSLC Physics', 'SSLC Chemistry', 'SSLC Maths', 'SSLC Mathematics', 'SSLC Biology', 'SSLC Social Science', 'SSLC History', 'SSLC Geography', 'SSLC Hindi', 'SSLC Malayalam', 'SSLC English', 'SSLC Live Classes', 'SSLC Exam', 'SSLC Exam 2025', 'SSLC Exam 2026', 'SSLC Question Paper', 'SSLC Model Question Paper', 'SSLC Malayalam Medium', 'SSLC English Medium', 'SSLC Kerala Syllabus', 'SSLC Online Classes', 'SSLC Answer Key', 'SSLC Full Revision', 'sslc exam']",https://i.ytimg.com/vi/UeJsjrnXddc/hqdefault.jpg
VbRkGbk2s8E,Exam Winner SSLC,SSLC Hindi Christmas Exam | Letter Format | पत्र Format| 4 Mark ഉറപ്പിക്കാം | Exam Winner,,2025-12-17T14:35:22Z,5537,204,10,PT2M38S,"['SSLC', 'SSLC Onam Exam', 'SSLC Exam Winner', 'Exam Winner SSLC', 'SSLC Physics', 'SSLC Chemistry', 'SSLC Maths', 'SSLC Mathematics', 'SSLC Biology', 'SSLC Social Science', 'SSLC History', 'SSLC Geography', 'SSLC Hindi', 'SSLC Malayalam', 'SSLC English', 'SSLC Live Classes', 'SSLC Exam', 'SSLC Exam 2025', 'SSLC Exam 2026', 'SSLC Question Paper', 'SSLC Model Question Paper', 'SSLC Malayalam Medium', 'SSLC English Medium', 'SSLC Kerala Syllabus', 'SSLC Online Classes', 'SSLC Answer Key', 'SSLC Full Revision', 'sslc exam']",https://i.ytimg.com/vi/VbRkGbk2s8E/hqdefault.jpg
9wIhFXgO8dA,Exam Winner SSLC,SSLC HINDI Christmas Exam | Mega Marathon | A+ ഉറപ്പ് | Exam Winner,,2025-12-17T13:59:48Z,28195,1452,77,PT2H21M52S,"['SSLC', 'SSLC Exam Winner', 'Exam Winner SSLC', 'SSLC Physics', 'SSLC Chemistry', 'SSLC Maths', 'SSLC Mathematics', 'SSLC Biology', 'SSLC Social Science', 'SSLC Hindi', 'SSLC Malayalam', 'SSLC English', 'SSLC Live Classes', 'SSLC Exam', 'SSLC Exam 2026', 'SSLC Question Paper', 'SSLC Model Question Paper', 'SSLC Malayalam Medium', 'SSLC English Medium', 'SSLC Kerala Syllabus', 'SSLC Answer Key', 'sslc exam', 'SSLC Christmas Exam 2025', 'SSLC Revision', 'SSLC Christmas Exam Live', 'Kerala Syllabus SSLC']",https://i.ytimg.com/vi/9wIhFXgO8dA/hqdefault.jpg
Gb0FBM0BsPg,Exam Winner SSLC,SSLC Biology Christmas Exam | Biology Important Diagrams in One Video | Must Watch | Exam Winner,,2025-12-17T13:50:00Z,4310,201,23,PT12M6S,"['SSLC', 'SSLC Onam Exam', 'SSLC Exam Winner', 'Exam Winner SSLC', 'SSLC Physics', 'SSLC Chemistry', 'SSLC Maths', 'SSLC Mathematics', 'SSLC Biology', 'SSLC Social Science', 'SSLC History', 'SSLC Geography', 'SSLC Hindi', 'SSLC Malayalam', 'SSLC English', 'SSLC Live Classes', 'SSLC Exam', 'SSLC Exam 2025', 'SSLC Exam 2026', 'SSLC Question Paper', 'SSLC Model Question Paper', 'SSLC Malayalam Medium', 'SSLC English Medium', 'SSLC Kerala Syllabus', 'SSLC Online Classes', 'SSLC Answer Key', 'SSLC Full Revision', 'sslc exam']",https://i.ytimg.com/vi/Gb0FBM0BsPg/hqdefault.jpg
G_f6XWxxoBw,Exam Winner SSLC,SSLC Biology Christmas Exam | Important Topics | Must Watch | Exam Winner,,2025-12-17T13:43:59Z,4049,160,11,PT9M,"['SSLC', 'SSLC Onam Exam', 'SSLC Exam Winner', 'Exam Winner SSLC', 'SSLC Physics', 'SSLC Chemistry', 'SSLC Maths', 'SSLC Mathematics', 'SSLC Biology', 'SSLC Social Science', 'SSLC History', 'SSLC Geography', 'SSLC Hindi', 'SSLC Malayalam', 'SSLC English', 'SSLC Live Classes', 'SSLC Exam', 'SSLC Exam 2025', 'SSLC Exam 2026', 'SSLC Question Paper', 'SSLC Model Question Paper', 'SSLC Malayalam Medium', 'SSLC English Medium', 'SSLC Kerala Syllabus', 'SSLC Online Classes', 'SSLC Answer Key', 'SSLC Full Revision', 'sslc exam']",https://i.ytimg.com/vi/G_f6XWxxoBw/hqdefault.jpg
5CWD5OZqt0Q,Exam Winner SSLC,SSLC Biology Christmas exam | 35 +  Mark Sure in One Video | Exam Winner,,2025-12-17T13:38:41Z,8000,363,31,PT26M2S,"['SSLC', 'SSLC Onam Exam', 'SSLC Exam Winner', 'Exam Winner SSLC', 'SSLC Physics', 'SSLC Chemistry', 'SSLC Maths', 'SSLC Mathematics', 'SSLC Biology', 'SSLC Social Science', 'SSLC History', 'SSLC Geography', 'SSLC Hindi', 'SSLC Malayalam', 'SSLC English', 'SSLC Live Classes', 'SSLC Exam', 'SSLC Exam 2025', 'SSLC Exam 2026', 'SSLC Question Paper', 'SSLC Model Question Paper', 'SSLC Malayalam Medium', 'SSLC English Medium', 'SSLC Kerala Syllabus', 'SSLC Online Classes', 'SSLC Answer Key', 'SSLC Full Revision', 'sslc exam']",https://i.ytimg.com/vi/5CWD5OZqt0Q/hqdefault.jpg
GrpmMSiRjZo,Exam Winner SSLC,SSLC Biology Christmas Exam | A+ Sure Questions in one video | Exam Winner,,2025-12-17T13:15:04Z,4216,183,20,PT15M47S,"['SSLC', 'SSLC Onam Exam', 'SSLC Exam Winner', 'Exam Winner SSLC', 'SSLC Physics', 'SSLC Chemistry', 'SSLC Maths', 'SSLC Mathematics', 'SSLC Biology', 'SSLC Social Science', 'SSLC History', 'SSLC Geography', 'SSLC Hindi', 'SSLC Malayalam', 'SSLC English', 'SSLC Live Classes', 'SSLC Exam', 'SSLC Exam 2025', 'SSLC Exam 2026', 'SSLC Question Paper', 'SSLC Model Question Paper', 'SSLC Malayalam Medium', 'SSLC English Medium', 'SSLC Kerala Syllabus', 'SSLC Online Classes', 'SSLC Answer Key', 'SSLC Full Revision', 'sslc exam']",https://i.ytimg.com/vi/GrpmMSiRjZo/hqdefault.jpg
HekLejJy4Gw,Exam Winner SSLC,SSLC Biology Christmas Exam | Chemoreception in organisms | Full Mark in 30 Minutes | Exam Winner,,2025-12-17T12:53:14Z,4734,210,15,PT33M48S,"['SSLC', 'SSLC Onam Exam', 'SSLC Exam Winner', 'Exam Winner SSLC', 'SSLC Physics', 'SSLC Chemistry', 'SSLC Maths', 'SSLC Mathematics', 'SSLC Biology', 'SSLC Social Science', 'SSLC History', 'SSLC Geography', 'SSLC Hindi', 'SSLC Malayalam', 'SSLC English', 'SSLC Live Classes', 'SSLC Exam', 'SSLC Exam 2025', 'SSLC Exam 2026', 'SSLC Question Paper', 'SSLC Model Question Paper', 'SSLC Malayalam Medium', 'SSLC English Medium', 'SSLC Kerala Syllabus', 'SSLC Online Classes', 'SSLC Answer Key', 'SSLC Full Revision', 'sslc exam']",https://i.ytimg.com/vi/HekLejJy4Gw/hqdefault.jpg
7siqX6MoL5A,Exam Winner SSLC,SSLC Biology Christmas Exam | Most Repeated 5 Sure Questions | Exam Winner SSLC,,2025-12-17T12:28:46Z,14774,578,44,PT13M46S,"['SSLC', 'SSLC Onam Exam', 'SSLC Exam Winner', 'Exam Winner SSLC', 'SSLC Physics', 'SSLC Chemistry', 'SSLC Maths', 'SSLC Mathematics', 'SSLC Biology', 'SSLC Social Science', 'SSLC History', 'SSLC Geography', 'SSLC Hindi', 'SSLC Malayalam', 'SSLC English', 'SSLC Live Classes', 'SSLC Exam', 'SSLC Exam 2025', 'SSLC Exam 2026', 'SSLC Question Paper', 'SSLC Model Question Paper', 'SSLC Malayalam Medium', 'SSLC English Medium', 'SSLC Kerala Syllabus', 'SSLC Online Classes', 'SSLC Answer Key', 'SSLC Full Revision', 'sslc exam']",https://i.ytimg.com/vi/7siqX6MoL5A/hqdefault.jpg
nugEbImnV9o,Exam Winner SSLC,SSLC Biology Christmas Exam | Immunity and Health care | Full Mark in 30 Minutes | Exam Winner,,2025-12-17T11:50:01Z,15510,502,19,PT32M59S,"['SSLC', 'SSLC Onam Exam', 'SSLC Exam Winner', 'Exam Winner SSLC', 'SSLC Physics', 'SSLC Chemistry', 'SSLC Maths', 'SSLC Mathematics', 'SSLC Biology', 'SSLC Social Science', 'SSLC History', 'SSLC Geography', 'SSLC Hindi', 'SSLC Malayalam', 'SSLC English', 'SSLC Live Classes', 'SSLC Exam', 'SSLC Exam 2025', 'SSLC Exam 2026', 'SSLC Question Paper', 'SSLC Model Question Paper', 'SSLC Malayalam Medium', 'SSLC English Medium', 'SSLC Kerala Syllabus', 'SSLC Online Classes', 'SSLC Answer Key', 'SSLC Full Revision', 'sslc exam']",https://i.ytimg.com/vi/nugEbImnV9o/hqdefault.jpg
4kpr43mdAec,Exam Winner SSLC,SSLC Biology Christmas Exam | Behind Sensations | Full Mark in 20 Minutes | Exam Winner,,2025-12-17T11:30:03Z,1886,73,12,PT21M43S,"['SSLC', 'SSLC Onam Exam', 'SSLC Exam Winner', 'Exam Winner SSLC', 'SSLC Physics', 'SSLC Chemistry', 'SSLC Maths', 'SSLC Mathematics', 'SSLC Biology', 'SSLC Social Science', 'SSLC History', 'SSLC Geography', 'SSLC Hindi', 'SSLC Malayalam', 'SSLC English', 'SSLC Live Classes', 'SSLC Exam', 'SSLC Exam 2025', 'SSLC Exam 2026', 'SSLC Question Paper', 'SSLC Model Question Paper', 'SSLC Malayalam Medium', 'SSLC English Medium', 'SSLC Kerala Syllabus', 'SSLC Online Classes', 'SSLC Answer Key', 'SSLC Full Revision', 'sslc exam']",https://i.ytimg.com/vi/4kpr43mdAec/hqdefault.jpg
XaEbfdedQHs,Exam Winner SSLC,Don't Miss it ....,,2025-12-17T11:15:19Z,6507,123,4,PT29S,"['SSLC', 'SSLC Onam Exam', 'SSLC Exam Winner', 'Exam Winner SSLC', 'SSLC Physics', 'SSLC Chemistry', 'SSLC Maths', 'SSLC Mathematics', 'SSLC Biology', 'SSLC Social Science', 'SSLC History', 'SSLC Geography', 'SSLC Hindi', 'SSLC Malayalam', 'SSLC English', 'SSLC Live Classes', 'SSLC Exam', 'SSLC Exam 2025', 'SSLC Exam 2026', 'SSLC Question Paper', 'SSLC Model Question Paper', 'SSLC Malayalam Medium', 'SSLC English Medium', 'SSLC Kerala Syllabus', 'SSLC Online Classes', 'SSLC Answer Key', 'SSLC Full Revision', 'sslc exam']",https://i.ytimg.com/vi/XaEbfdedQHs/hqdefault.jpg
AzPOZDgz85A,Exam Winner SSLC,SSLC Biology Chapter wise Weightage for Christmas Exam 2025 | Exam winner SSLC,,2025-12-17T11:05:00Z,6424,125,5,PT2M26S,"['SSLC', 'SSLC Onam Exam', 'SSLC Exam Winner', 'Exam Winner SSLC', 'SSLC Physics', 'SSLC Chemistry', 'SSLC Maths', 'SSLC Mathematics', 'SSLC Biology', 'SSLC Social Science', 'SSLC History', 'SSLC Geography', 'SSLC Hindi', 'SSLC Malayalam', 'SSLC English', 'SSLC Live Classes', 'SSLC Exam', 'SSLC Exam 2025', 'SSLC Exam 2026', 'SSLC Question Paper', 'SSLC Model Question Paper', 'SSLC Malayalam Medium', 'SSLC English Medium', 'SSLC Kerala Syllabus', 'SSLC Online Classes', 'SSLC Answer Key', 'SSLC Full Revision', 'sslc exam']",https://i.ytimg.com/vi/AzPOZDgz85A/hqdefault.jpg
yhG2BRzriQY,Exam Winner SSLC,SSLC English Christmas Exam Answer Key | പഠിപ്പിച്ചത് വല്ലതും വന്നോ?,,2025-12-17T10:55:11Z,2211,48,4,PT28M13S,"['SSLC', 'SSLC Onam Exam', 'SSLC Exam Winner', 'Exam Winner SSLC', 'SSLC Physics', 'SSLC Chemistry', 'SSLC Maths', 'SSLC Mathematics', 'SSLC Biology', 'SSLC Social Science', 'SSLC History', 'SSLC Geography', 'SSLC Hindi', 'SSLC Malayalam', 'SSLC English', 'SSLC Live Classes', 'SSLC Exam', 'SSLC Exam 2025', 'SSLC Exam 2026', 'SSLC Question Paper', 'SSLC Model Question Paper', 'SSLC Malayalam Medium', 'SSLC English Medium', 'SSLC Kerala Syllabus', 'SSLC Online Classes', 'SSLC Answer Key', 'SSLC Full Revision', 'sslc exam']",https://i.ytimg.com/vi/yhG2BRzriQY/hqdefault.jpg
Cv-0ZJC8hjM,Exam Winner SSLC,SSLC Malayalam 2 Christmas Exam | Final Revision | Exam Winner,,2025-12-17T01:38:32Z,8900,549,64,PT1H49M19S,"['SSLC', 'SSLC Exam Winner', 'Exam Winner SSLC', 'SSLC Physics', 'SSLC Chemistry', 'SSLC Maths', 'SSLC Mathematics', 'SSLC Biology', 'SSLC Social Science', 'SSLC Hindi', 'SSLC Malayalam', 'SSLC English', 'SSLC Live Classes', 'SSLC Exam', 'SSLC Exam 2026', 'SSLC Question Paper', 'SSLC Model Question Paper', 'SSLC Malayalam Medium', 'SSLC English Medium', 'SSLC Kerala Syllabus', 'SSLC Answer Key', 'sslc exam', 'SSLC Christmas Exam 2025', 'SSLC Revision', 'SSLC Christmas Exam Live', 'Kerala Syllabus SSLC']",https://i.ytimg.com/vi/Cv-0ZJC8hjM/hqdefault.jpg
Iodlru8gVKY,Exam Winner SSLC,SSLC Malayalam 2 Christmas Exam | Mega Marathon | A Grade ഉറപ്പ് | Exam Winner,,2025-12-16T16:40:52Z,26001,1549,68,PT2H34M2S,"['SSLC', 'SSLC Exam Winner', 'Exam Winner SSLC', 'SSLC Physics', 'SSLC Chemistry', 'SSLC Maths', 'SSLC Mathematics', 'SSLC Biology', 'SSLC Social Science', 'SSLC Hindi', 'SSLC Malayalam', 'SSLC English', 'SSLC Live Classes', 'SSLC Exam', 'SSLC Exam 2026', 'SSLC Question Paper', 'SSLC Model Question Paper', 'SSLC Malayalam Medium', 'SSLC English Medium', 'SSLC Kerala Syllabus', 'SSLC Answer Key', 'sslc exam', 'SSLC Christmas Exam 2025', 'SSLC Revision', 'SSLC Christmas Exam Live', 'Kerala Syllabus SSLC']",https://i.ytimg.com/vi/Iodlru8gVKY/hqdefault.jpg
